,algorithm,support,confidence,cosine
0,mocsoarm,0.12886597938144329,1.0,0.38691161626706844
1,mocsoarm,0.19072164948453607,0.9024390243902438,0.4471482754681335
2,mocsoarm,0.8350515463917526,0.8663101604278075,0.9139860566994992
3,mopso,0.005154639175257732,1.0,1.0
4,mopso,0.20103092783505155,1.0,0.4616435357484827
5,mopso,0.38144329896907214,0.9866666666666666,0.6248564897627086
6,mopso,0.44329896907216493,0.945054945054945,0.6664264264186257
7,mopso,0.6649484536082474,0.8896551724137931,0.8265156252713761
8,mopso,0.6958762886597938,0.7219251336898396,0.8284547513212893
9,nsgaii,0.005154639175257732,0.5,0.7071067811865476
10,nsgaii,0.20618556701030927,1.0,0.46249729006288026
11,nsgaii,0.2422680412371134,0.4747474747474748,0.6890192121758831
12,nsgaii,0.32989690721649484,0.4025157232704403,0.6023546085963801
13,nsgaii,0.33505154639175255,0.9420289855072462,0.5865145766647973
14,hmofaarm,0.9175257731958762,1.0,0.957875656437659
15,mosaarm,0.005154639175257732,1.0,0.5
16,mosaarm,0.22164948453608246,1.0,0.4707966488156882
17,mosaarm,0.9072164948453608,0.9617486338797815,0.9514069501680286
18,mowsaarm,0.005154639175257732,1.0,1.0
19,mowsaarm,0.08247422680412371,0.9411764705882354,0.28685998878579166
20,mowsaarm,0.6752577319587629,0.8238993710691824,0.8087806670128278
21,mocatsoarm,0.005154639175257732,1.0,1.0
22,mocatsoarm,0.020618556701030927,1.0,0.14784425419091457
23,mocatsoarm,0.7783505154639175,0.9741935483870967,0.9090778937418826
24,motlboarm,0.020618556701030927,1.0,0.2096569673443837
25,motlboarm,0.030927835051546393,1.0,0.19069251784911848
26,motlboarm,0.5360824742268041,0.9454545454545454,0.7330126201109551
27,motlboarm,0.7319587628865979,0.8502994011976047,0.8477649711154361
28,mofpaarm,0.9072164948453608,1.0,0.9524791309238018
29,moaloarm,0.24742268041237114,1.0,0.4974160033738069
30,moaloarm,0.5,0.5773809523809523,0.7373921009169296
31,modaarm,0.005154639175257732,1.0,0.447213595499958
32,modaarm,0.030927835051546393,1.0,0.18463723646899907
33,modaarm,0.20618556701030927,0.975609756097561,0.47088160934801104
34,modaarm,0.8298969072164949,0.8609625668449198,0.916564644224628
35,mohsbotsarm,0.005154639175257732,1.0,1.0
36,mohsbotsarm,0.788659793814433,1.0,0.8880651968264678
37,mohsbotsarm,0.8195876288659794,0.8688524590163934,0.9068113318486303
38,modearm,0.4690721649484536,1.0,0.6848884324825859
39,nshsdearm,0.005154639175257732,1.0,1.0
40,nshsdearm,0.07731958762886598,1.0,0.2997004492513102
41,nshsdearm,0.29381443298969073,0.9827586206896552,0.5473184087266492
42,nshsdearm,0.4896907216494845,0.5191256830601093,0.6919575432476925
43,mogeaarm,0.005154639175257732,1.0,0.3779644730092272
44,mogeaarm,0.04639175257731959,1.0,0.21538744758532144
45,mogeaarm,0.26288659793814434,0.85,0.5449016500426275
46,mogeaarm,0.7628865979381443,0.7914438502673796,0.8693107757134001
47,mogsaarm,0.005154639175257732,1.0,0.3779644730092272
48,mogsaarm,0.12886597938144329,1.0,0.3589790793088691
49,mogsaarm,0.15979381443298968,0.9687499999999999,0.40074295974613977
50,mogsaarm,0.8247422680412371,0.9580838323353292,0.9054009457618089
51,mossoarm,0.005154639175257732,1.0,1.0
52,mossoarm,0.07731958762886598,1.0,0.2780639991600243
53,mossoarm,0.1958762886597938,0.9047619047619048,0.4564749810990832
54,mossoarm,0.4381443298969072,0.5862068965517241,0.6955307131122902
55,mowoaarm,0.15979381443298968,1.0,0.39974218495549063
56,mowoaarm,0.7577319587628866,0.9483870967741934,0.9109548340490977
57,mososarm,0.20618556701030927,1.0,0.4540766091864998
58,mososarm,0.6855670103092784,0.7916666666666666,0.8137639338542405
59,mocssarm,0.36597938144329895,1.0,0.6812138339623611
60,mocssarm,0.6082474226804123,0.8309859154929577,0.7639821193844141
61,mocssarm,0.634020618556701,0.7365269461077844,0.790429016513566
