,algorithm,support,confidence,cosine
0,mocsoarm,0.005154639175257732,1.0,0.408248290463863
1,mocsoarm,0.020618556701030927,1.0,0.14359163172354764
2,mocsoarm,0.20618556701030927,0.975609756097561,0.47088160934801104
3,mocsoarm,0.211340206185567,0.9318181818181818,0.45691137865929293
4,mocsoarm,0.8247422680412371,0.8556149732620321,0.9054009457618089
5,mopso,0.5876288659793815,1.0,0.7665695441245899
6,nsgaii,0.08762886597938144,1.0,0.2960217322754892
7,nsgaii,0.21649484536082475,0.8936170212765958,0.5070186487992858
8,nsgaii,0.27319587628865977,0.7681159420289854,0.5124900938620037
9,nsgaii,0.7061855670103093,0.7486338797814208,0.8381439112463196
10,hmofaarm,0.7525773195876289,1.0,0.8675121437695433
11,mosaarm,0.005154639175257732,1.0,1.0
12,mosaarm,0.010309278350515464,1.0,0.11744404390294068
13,mosaarm,0.18041237113402062,0.7608695652173914,0.4171991482470884
14,mosaarm,0.31958762886597936,0.43661971830985913,0.5454146777605158
15,mosaarm,0.33505154639175255,0.3551912568306011,0.5784465915995831
16,mowsaarm,0.005154639175257732,1.0,0.25819888974716115
17,mowsaarm,0.03608247422680412,1.0,0.20982172726556322
18,mowsaarm,0.25773195876288657,0.9615384615384615,0.5197067187037897
19,mocatsoarm,0.005154639175257732,1.0,0.3779644730092272
20,mocatsoarm,0.09278350515463918,0.391304347826087,0.5107539184552492
21,mocatsoarm,0.10824742268041238,0.8076923076923077,0.38572713814458864
22,mocatsoarm,0.12371134020618557,0.13114754098360656,0.354826210058195
23,motlboarm,0.005154639175257732,0.3333333333333333,0.5773502691896257
24,motlboarm,0.005154639175257732,1.0,0.25
25,motlboarm,0.030927835051546393,1.0,0.22941573387056177
26,motlboarm,0.08247422680412371,0.8,0.3525221193913854
27,motlboarm,0.16494845360824742,0.42666666666666664,0.4448307499884261
28,motlboarm,0.211340206185567,0.22404371584699453,0.4621937666180957
29,mofpaarm,0.8608247422680413,1.0,0.927806414220144
30,moaloarm,0.08247422680412371,1.0,0.28718326344709527
31,moaloarm,0.08762886597938144,0.9444444444444443,0.3316165837223699
32,moaloarm,0.3917525773195876,0.5241379310344827,0.6475417707203035
33,modaarm,0.5876288659793815,1.0,0.7665695441245899
34,mohsbotsarm,0.005154639175257732,1.0,1.0
35,mohsbotsarm,0.9072164948453608,1.0,0.9524791309238018
36,modearm,0.005154639175257732,1.0,0.7071067811865476
37,modearm,0.020618556701030927,1.0,0.14784425419091457
38,modearm,0.4793814432989691,0.6413793103448276,0.7609924272875646
39,nshsdearm,0.005154639175257732,1.0,0.28867513459481287
40,nshsdearm,0.030927835051546393,1.0,0.18107149208503706
41,nshsdearm,0.25257731958762886,0.9423076923076923,0.5242516033258683
42,nshsdearm,0.4536082474226804,0.7719298245614035,0.65362955947166
43,mogeaarm,0.005154639175257732,1.0,1.0
44,mogeaarm,0.22164948453608246,1.0,0.4707966488156882
45,mogeaarm,0.33505154639175255,0.3651685393258427,0.5865145766647973
46,mogsaarm,0.005154639175257732,1.0,0.5773502691896257
47,mogsaarm,0.0979381443298969,1.0,0.31875425969681775
48,mogsaarm,0.30927835051546393,0.3921568627450981,0.5601120336112039
49,mossoarm,0.005154639175257732,1.0,0.408248290463863
50,mossoarm,0.015463917525773196,0.75,0.12456821978060996
51,mossoarm,0.6649484536082474,0.7329545454545454,0.8047425197158437
52,mowoaarm,0.25773195876288657,0.9615384615384615,0.5197067187037897
53,mowoaarm,0.26804123711340205,1.0,0.5177269909067925
54,mowoaarm,0.4742268041237113,0.8932038834951456,0.7281206798306985
55,mowoaarm,0.634020618556701,0.8482758620689654,0.790429016513566
56,mososarm,0.005154639175257732,1.0,0.25819888974716115
57,mososarm,0.8247422680412371,0.9580838323353292,0.9054009457618089
58,mocssarm,0.8195876288659794,1.0,0.905310791312011
