,score,algorithm
0,5.9,mohsbotsarm
1,5.47,mogeaarm
2,4.59,modearm
3,4.39,motlboarm
4,4.12,mowsaarm
5,3.88,mofpaarm
6,3.81,mogsaarm
7,3.78,mosaarm
8,3.77,mocssarm
9,3.3,mocsoarm
10,3.18,mososarm
11,3.15,mossoarm
12,3.12,hmofaarm
13,2.97,mowoaarm
14,2.87,modaarm
15,2.77,mocatsoarm
16,2.62,mopso
17,2.55,nsgaii
18,2.09,moaloarm
19,1.86,nshsdearm
