,algorithm,support,confidence,cosine
0,mocsoarm,0.005908419497784343,1.0,0.14177624100166716
1,mocsoarm,0.013293943870014771,0.02954048140043764,0.08593672294257798
2,mocsoarm,0.015755785327424915,0.015755785327424915,0.12552205116004486
3,mopso,0.0014771048744460858,0.2727272727272727,0.020071043419310357
4,mopso,0.010832102412604629,0.18333333333333335,0.20083160441856093
5,nsgaii,0.02978828163466273,1.0,0.17259282034506165
6,nsgaii,0.03151157065484983,0.07281001137656427,0.1908009583002196
7,hmofaarm,0.11422944362383063,1.0,0.3379784662132051
8,mosaarm,0.0011078286558345643,0.5,0.02353538459250841
9,mosaarm,0.028064992614475627,0.3890784982935154,0.1588406317845747
10,mosaarm,0.04529788281634663,0.08243727598566308,0.06110837968149206
11,mowsaarm,0.049236829148202856,1.0,0.2246765581450569
12,mocatsoarm,0.004431314623338257,1.0,1.0
13,mocatsoarm,0.015755785327424915,0.24242424242424246,0.09378399312711065
14,mocatsoarm,0.023633677991137372,0.023633677991137372,0.03031996501355989
15,motlboarm,0.0029542097488921715,1.0,0.0543526425198644
16,motlboarm,0.007877892663712457,0.014598540145985403,0.04932636236669901
17,motlboarm,0.011816838995568686,0.012820512820512822,0.08006407690254357
18,motlboarm,0.013786312161496799,0.013786312161496799,0.013786312161496799
19,mofpaarm,0.023633677991137372,0.18285714285714288,0.08868383927579092
20,moaloarm,0.10241260462826195,1.0,0.32001969412563025
21,modaarm,0.008862629246676515,1.0,0.09538239546514966
22,modaarm,0.03545051698670606,0.06844106463878329,0.09217446588972379
23,modaarm,0.06499261447562776,0.0667172100075815,0.22119212012537826
24,mohsbotsarm,0.0019694731659281144,0.1111111111111111,0.08206099398622183
25,mohsbotsarm,0.0027080256031511572,0.1774193548387097,0.04820112752121507
26,mohsbotsarm,0.007877892663712457,0.025039123630672927,0.11189084777289189
27,mohsbotsarm,0.007877892663712457,0.25,0.04437874678185622
28,mohsbotsarm,0.01772525849335303,0.01772525849335303,0.13313624034556867
29,modearm,0.21270310192023634,1.0,0.46119746521445276
30,nshsdearm,0.07090103397341212,0.5714285714285714,0.20128307568257073
31,mogeaarm,0.049236829148202856,1.0,0.2218937339092811
32,mogsaarm,0.0019694731659281144,0.5,0.16552117772047362
33,mogsaarm,0.0054160512063023145,0.5,0.07757258195045154
34,mogsaarm,0.07188577055637617,0.292,0.4640184600995216
35,mossoarm,0.008862629246676515,0.036585365853658534,0.06762522260005742
36,mossoarm,0.008862629246676515,0.11538461538461539,0.042460388780422346
37,mossoarm,0.02018709995076317,0.02018709995076317,0.1371521300319541
38,mowoaarm,0.517971442639094,1.0,0.7197023291883207
39,mososarm,0.0029542097488921715,1.0,0.0543526425198644
40,mososarm,0.027572624322993598,0.7999999999999999,0.14851969384022737
41,mocssarm,0.1085672082717873,0.4106145251396648,0.28483237665281635
