,algorithm,support,confidence,cosine
0,mocsoarm,0.005908419497784343,1.0,0.14177624100166716
1,mocsoarm,0.023633677991137372,0.47058823529411764,0.205094497428507
2,mopso,0.4342688330871492,1.0,0.6589907685902354
3,nsgaii,0.02978828163466273,1.0,0.17259282034506165
4,nsgaii,0.03151157065484983,0.07281001137656427,0.1908009583002196
5,nsgaii,0.03545051698670606,0.036391205458680825,0.15575879955598193
6,hmofaarm,0.5672082717872969,1.0,0.7531323069602691
7,mosaarm,0.023633677991137372,0.5,0.1087052850397288
8,mosaarm,0.028064992614475627,0.3890784982935154,0.1588406317845747
9,mosaarm,0.03323485967503693,0.1809651474530831,0.07852485066637974
10,mosaarm,0.04529788281634663,0.08243727598566308,0.06110837968149206
11,mowsaarm,0.049236829148202856,1.0,0.2246765581450569
12,mocatsoarm,0.004431314623338257,1.0,1.0
13,mocatsoarm,0.015755785327424915,0.24242424242424246,0.09378399312711065
14,mocatsoarm,0.023633677991137372,0.023633677991137372,0.03031996501355989
15,motlboarm,0.0029542097488921715,1.0,0.0543526425198644
16,motlboarm,0.026587887740029542,0.48214285714285715,0.2526124011407279
17,motlboarm,0.1358936484490399,0.23958333333333334,0.4117660525726739
18,mofpaarm,0.1479566715903496,1.0,0.38465136369230457
19,mofpaarm,0.41063515509601184,0.9455782312925171,0.6231273254016512
20,moaloarm,0.5672082717872969,1.0,0.7531323069602691
21,modaarm,0.0029542097488921715,0.5,0.10741723110591493
22,modaarm,0.010585918266863614,1.0,0.10288789174078558
23,modaarm,0.03545051698670606,0.06844106463878329,0.09217446588972379
24,modaarm,0.06499261447562776,0.0667172100075815,0.22119212012537826
25,mohsbotsarm,0.0019694731659281144,0.1111111111111111,0.08206099398622183
26,mohsbotsarm,0.0027080256031511572,0.1774193548387097,0.04820112752121507
27,mohsbotsarm,0.005908419497784343,0.05172413793103449,0.08213785172900905
28,mohsbotsarm,0.007877892663712457,0.025039123630672927,0.11189084777289189
29,mohsbotsarm,0.007877892663712457,0.25,0.04437874678185622
30,mohsbotsarm,0.01772525849335303,0.01772525849335303,0.13313624034556867
31,modearm,0.21270310192023634,1.0,0.46119746521445276
32,nshsdearm,0.07090103397341212,0.5714285714285714,0.20128307568257073
33,mogeaarm,0.049236829148202856,1.0,0.2218937339092811
34,mogsaarm,0.0019694731659281144,0.5,0.16552117772047362
35,mogsaarm,0.0054160512063023145,0.5,0.07757258195045154
36,mogsaarm,0.07188577055637617,0.292,0.4640184600995216
37,mossoarm,0.007877892663712457,1.0,0.08875749356371244
38,mossoarm,0.01772525849335303,0.34615384615384615,0.08554182413749138
39,mossoarm,0.023633677991137372,0.04379562043795621,0.14797908710009702
40,mowoaarm,0.517971442639094,1.0,0.7197023291883207
41,mososarm,0.027572624322993598,1.0,0.16605006571210262
42,mocssarm,0.1085672082717873,0.4106145251396648,0.28483237665281635
