,algorithm,support,confidence,cosine
0,mocsoarm,0.005908419497784343,1.0,0.14177624100166716
1,mocsoarm,0.015755785327424915,0.015755785327424915,0.10041764092803587
2,mopso,0.010832102412604629,0.18333333333333335,0.20083160441856093
3,nsgaii,0.03151157065484983,0.07281001137656427,0.1908009583002196
4,hmofaarm,0.07680945347119646,0.07680945347119646,0.10702957339347988
5,mosaarm,0.028064992614475627,0.3890784982935154,0.1588406317845747
6,mowsaarm,0.049236829148202856,1.0,0.2246765581450569
7,mocatsoarm,0.004431314623338257,1.0,1.0
8,mocatsoarm,0.015755785327424915,0.24242424242424246,0.09378399312711065
9,mocatsoarm,0.023633677991137372,0.023633677991137372,0.03031996501355989
10,motlboarm,0.007877892663712457,0.014598540145985403,0.04932636236669901
11,mofpaarm,0.023633677991137372,0.18285714285714288,0.08868383927579092
12,moaloarm,0.1019202363367799,1.0,0.31924948917230844
13,modaarm,0.008862629246676515,1.0,0.09538239546514966
14,modaarm,0.06499261447562776,0.0667172100075815,0.22119212012537826
15,mohsbotsarm,0.0019694731659281144,0.1111111111111111,0.08206099398622183
16,mohsbotsarm,0.0027080256031511572,0.1774193548387097,0.04820112752121507
17,mohsbotsarm,0.007877892663712457,0.25,0.04437874678185622
18,modearm,0.053175775480059084,1.0,0.3577178850827239
19,nshsdearm,0.053175775480059084,0.42857142857142855,0.15096230676192804
20,mogeaarm,0.007877892663712457,1.0,0.08875749356371244
21,mogeaarm,0.010585918266863614,0.07178631051752922,0.05767413056544798
22,mogsaarm,0.003938946331856229,0.08333333333333333,0.12309149097933272
23,mogsaarm,0.0054160512063023145,0.5,0.07757258195045154
24,mogsaarm,0.015263417035942885,0.02828467153284672,0.11355387536567157
25,mogsaarm,0.015755785327424915,0.016173869092747033,0.04895026817578268
26,mossoarm,0.008862629246676515,0.11538461538461539,0.042460388780422346
27,mossoarm,0.02018709995076317,0.02018709995076317,0.1371521300319541
28,mowoaarm,0.517971442639094,1.0,0.7197023291883207
29,mososarm,0.005908419497784343,0.5,0.11853911695403994
30,mososarm,0.0258493353028065,0.25240384615384615,0.12967746949750095
31,mocssarm,0.0007385524372230429,0.07317073170731708,0.007351219098614353
32,mocssarm,0.007877892663712457,0.025039123630672927,0.1582375544258471
