,score,algorithm
0,8.66,nshsdearm
1,8.02,mossoarm
2,7.62,mowoaarm
3,7.08,mosaarm
4,7.07,modaarm
5,6.61,modearm
6,6.01,mogeaarm
7,5.92,nsgaii
8,5.68,mowsaarm
9,5.41,mocssarm
10,5.21,moaloarm
11,3.77,motlboarm
12,3.74,mososarm
13,3.45,mofpaarm
14,3.12,mocatsoarm
15,2.86,hmofaarm
16,2.86,mohsbotsarm
17,2.77,mocsoarm
18,2.71,mopso
19,1.72,mogsaarm
