,score,algorithm
0,11.32,motlboarm
1,10.23,mohsbotsarm
2,9.61,nsgaii
3,9.06,mogeaarm
4,7.33,mocssarm
5,5.86,mocatsoarm
6,5.42,mososarm
7,4.99,nshsdearm
8,4.9,mossoarm
9,4.88,hmofaarm
10,4.88,mofpaarm
11,4.88,modaarm
12,4.79,modearm
13,4.73,mocsoarm
14,2.91,mogsaarm
15,2.86,mopso
16,2.86,mosaarm
17,2.8,moaloarm
18,2.79,mowsaarm
19,2.69,mowoaarm
