,algorithm,nbRules
0,mocsoarm,2
1,mopso,3
2,nsgaii,1
3,hmofaarm,1
4,mosaarm,4
5,mowsaarm,6
6,mocatsoarm,3
7,motlboarm,4
8,mofpaarm,1
9,moaloarm,2
10,modaarm,3
11,mohsbotsarm,2
12,modearm,5
13,nshsdearm,4
14,mogeaarm,3
15,mogsaarm,4
16,mossoarm,4
17,mowoaarm,1
18,mososarm,1
19,mocssarm,1
