,score,algorithm
0,11.64,mohsbotsarm
1,10.77,mossoarm
2,10.55,modearm
3,8.92,mogeaarm
4,8.54,mocssarm
5,7.88,nshsdearm
6,7.83,motlboarm
7,7.03,modaarm
8,6.54,nsgaii
9,6.28,mososarm
10,5.79,mowsaarm
11,5.01,mopso
12,4.95,hmofaarm
13,4.88,mowoaarm
14,4.44,mofpaarm
15,4.36,mosaarm
16,4.36,mocatsoarm
17,3.66,moaloarm
18,2.8,mogsaarm
19,2.26,mocsoarm
