,score,algorithm
0,8.94,mohsbotsarm
1,5.41,mossoarm
2,5.22,hmofaarm
3,4.76,mogsaarm
4,4.65,mogeaarm
5,4.4,mocatsoarm
6,4.39,mocsoarm
7,4.3,moaloarm
8,4.08,mososarm
9,3.94,mocssarm
10,3.5,modearm
11,3.49,nsgaii
12,3.39,mosaarm
13,3.38,motlboarm
14,3.25,nshsdearm
15,2.95,mowoaarm
16,2.8,mofpaarm
17,2.75,mopso
18,2.65,mowsaarm
19,1.83,modaarm
