,score,algorithm
0,9.37,mogeaarm
1,9.36,mocsoarm
2,9.3,nshsdearm
3,9.17,mossoarm
4,8.63,mososarm
5,7.68,mohsbotsarm
6,7.55,motlboarm
7,7.18,nsgaii
8,4.97,moaloarm
9,4.95,mowoaarm
10,4.92,mopso
11,4.92,mocssarm
12,4.88,mocatsoarm
13,4.55,modaarm
14,4.46,mosaarm
15,2.86,mowsaarm
16,2.8,hmofaarm
17,2.8,mofpaarm
18,2.69,modearm
19,2.69,mogsaarm
