,algorithm,support,confidence,cosine
0,mocsoarm,0.020618556701030927,1.0,1.0
1,mocsoarm,0.865979381443299,1.0,0.9305801316615884
2,mopso,0.005154639175257732,1.0,1.0
3,mopso,0.865979381443299,1.0,0.9305801316615884
4,nsgaii,0.16494845360824742,1.0,0.5929994533288809
5,nsgaii,0.24742268041237114,1.0,0.4974160033738069
6,nsgaii,0.4948453608247423,0.9696969696969698,0.7055581819238778
7,hmofaarm,0.9639175257731959,1.0,0.9817930157488368
8,mosaarm,0.21649484536082475,1.0,0.4652900658307942
9,mosaarm,0.4690721649484536,0.9578947368421052,0.6827454057344552
10,mowsaarm,0.005154639175257732,1.0,1.0
11,mowsaarm,0.29896907216494845,1.0,0.5467806435536543
12,mowsaarm,0.845360824742268,0.9318181818181818,0.9265684601464158
13,mocatsoarm,0.005154639175257732,1.0,1.0
14,mocatsoarm,0.041237113402061855,1.0,0.45291081365783825
15,mocatsoarm,0.07731958762886598,1.0,0.29193710406057116
16,mocatsoarm,0.4484536082474227,0.8787878787878789,0.723644436333627
17,mocatsoarm,0.4587628865979381,0.978021978021978,0.682257796415562
18,mocatsoarm,0.4793814432989691,0.5535714285714286,0.672010226381193
19,motlboarm,0.005154639175257732,1.0,1.0
20,motlboarm,0.18041237113402062,1.0,0.42474977473098274
21,motlboarm,0.4175257731958763,0.8901098901098902,0.655103141183659
22,motlboarm,0.7061855670103093,0.8838709677419355,0.8566683972885898
23,mofpaarm,0.9432989690721649,1.0,0.9712357947852648
24,moaloarm,0.9432989690721649,1.0,0.9712357947852648
25,modaarm,0.18041237113402062,1.0,0.43262660043167656
26,modaarm,0.22164948453608246,0.9772727272727272,0.5016304391097899
27,modaarm,0.4793814432989691,0.5535714285714286,0.7361503197262653
28,modaarm,0.520618556701031,0.9181818181818183,0.7118680253000622
29,mohsbotsarm,0.005154639175257732,1.0,1.0
30,mohsbotsarm,0.865979381443299,1.0,0.9305801316615884
31,mohsbotsarm,0.9072164948453608,0.9617486338797815,0.9514069501680286
32,modearm,0.005154639175257732,1.0,1.0
33,modearm,0.24742268041237114,1.0,0.5345224838248488
34,modearm,0.25773195876288657,0.9615384615384615,0.5349506156386411
35,modearm,0.42783505154639173,0.8736842105263157,0.6884470991475913
36,nshsdearm,0.005154639175257732,1.0,0.5773502691896257
37,nshsdearm,0.08762886597938144,1.0,0.2960217322754892
38,nshsdearm,0.17525773195876287,0.9714285714285714,0.44339445131370586
39,nshsdearm,0.5515463917525774,0.6993464052287582,0.7259285717368642
40,mogeaarm,0.4639175257731959,1.0,0.6811149137797496
41,mogeaarm,0.7989690721649485,0.8707865168539327,0.8990078034216007
42,mogsaarm,0.9432989690721649,1.0,0.9712357947852648
43,mossoarm,0.08762886597938144,1.0,0.3311758133602735
44,mossoarm,0.2422680412371134,0.9791666666666666,0.5084722288293007
45,mossoarm,0.4690721649484536,0.5449101796407185,0.7224725552777285
46,mowoaarm,0.5876288659793815,1.0,0.7665695441245899
47,mowoaarm,0.8144329896907216,0.9404761904761905,0.9136764790669694
48,mososarm,0.005154639175257732,1.0,1.0
49,mososarm,0.22164948453608246,1.0,0.4707966488156882
50,mososarm,0.8350515463917526,0.9642857142857143,0.9139860566994992
51,mososarm,0.8505154639175257,0.9375,0.962430493640876
52,mocssarm,0.005154639175257732,1.0,1.0
53,mocssarm,0.15463917525773196,1.0,0.3932418788198072
54,mocssarm,0.18556701030927836,0.8372093023255814,0.708749307862342
55,mocssarm,0.211340206185567,0.8541666666666666,0.6203582209855225
56,mocssarm,0.32989690721649484,0.9014084507042254,0.6023546085963801
57,mocssarm,0.6649484536082474,0.7678571428571428,0.8265156252713761
