,algorithm,nbRules
0,mocsoarm,2
1,mopso,1
2,nsgaii,4
3,hmofaarm,2
4,mosaarm,5
5,mowsaarm,1
6,mocatsoarm,3
7,motlboarm,4
8,mofpaarm,1
9,moaloarm,5
10,modaarm,2
11,mohsbotsarm,2
12,modearm,2
13,nshsdearm,4
14,mogeaarm,2
15,mogsaarm,3
16,mossoarm,3
17,mowoaarm,2
18,mososarm,3
19,mocssarm,3
