,algorithm,nbRules
0,mocsoarm,3
1,mopso,1
2,nsgaii,5
3,hmofaarm,1
4,mosaarm,1
5,mowsaarm,2
6,mocatsoarm,3
7,motlboarm,5
8,mofpaarm,2
9,moaloarm,2
10,modaarm,3
11,mohsbotsarm,2
12,modearm,5
13,nshsdearm,3
14,mogeaarm,2
15,mogsaarm,2
16,mossoarm,2
17,mowoaarm,1
18,mososarm,1
19,mocssarm,3
