,algorithm,nbRules
0,mocsoarm,2
1,mopso,3
2,nsgaii,3
3,hmofaarm,1
4,mosaarm,1
5,mowsaarm,1
6,mocatsoarm,3
7,motlboarm,6
8,mofpaarm,1
9,moaloarm,2
10,modaarm,3
11,mohsbotsarm,3
12,modearm,3
13,nshsdearm,3
14,mogeaarm,2
15,mogsaarm,2
16,mossoarm,2
17,mowoaarm,2
18,mososarm,3
19,mocssarm,8
