,algorithm,nbRules
0,mocsoarm,1
1,mopso,2
2,nsgaii,2
3,hmofaarm,4
4,mosaarm,2
5,mowsaarm,3
6,mocatsoarm,4
7,motlboarm,2
8,mofpaarm,2
9,moaloarm,2
10,modaarm,1
11,mohsbotsarm,4
12,modearm,3
13,nshsdearm,2
14,mogeaarm,4
15,mogsaarm,2
16,mossoarm,2
17,mowoaarm,1
18,mososarm,4
19,mocssarm,1
