,algorithm,nbRules
0,mocsoarm,6
1,mopso,3
2,nsgaii,5
3,hmofaarm,1
4,mosaarm,1
5,mowsaarm,5
6,mocatsoarm,5
7,motlboarm,5
8,mofpaarm,2
9,moaloarm,5
10,modaarm,3
11,mohsbotsarm,2
12,modearm,2
13,nshsdearm,3
14,mogeaarm,2
15,mogsaarm,4
16,mossoarm,3
17,mowoaarm,2
18,mososarm,1
19,mocssarm,4
