,algorithm,nbRules
0,mocsoarm,5
1,mopso,2
2,nsgaii,4
3,hmofaarm,2
4,mosaarm,4
5,mowsaarm,4
6,mocatsoarm,4
7,motlboarm,1
8,mofpaarm,1
9,moaloarm,2
10,modaarm,3
11,mohsbotsarm,3
12,modearm,4
13,nshsdearm,4
14,mogeaarm,3
15,mogsaarm,1
16,mossoarm,7
17,mowoaarm,1
18,mososarm,5
19,mocssarm,3
