,algorithm,nbRules
0,mocsoarm,3
1,mopso,2
2,nsgaii,6
3,hmofaarm,1
4,mosaarm,3
5,mowsaarm,4
6,mocatsoarm,5
7,motlboarm,4
8,mofpaarm,2
9,moaloarm,1
10,modaarm,4
11,mohsbotsarm,2
12,modearm,3
13,nshsdearm,5
14,mogeaarm,4
15,mogsaarm,4
16,mossoarm,4
17,mowoaarm,2
18,mososarm,5
19,mocssarm,4
