,algorithm,nbRules
0,mocsoarm,4
1,mopso,2
2,nsgaii,5
3,hmofaarm,1
4,mosaarm,3
5,mowsaarm,6
6,mocatsoarm,1
7,motlboarm,2
8,mofpaarm,2
9,moaloarm,1
10,modaarm,5
11,mohsbotsarm,2
12,modearm,3
13,nshsdearm,7
14,mogeaarm,5
15,mogsaarm,4
16,mossoarm,4
17,mowoaarm,2
18,mososarm,6
19,mocssarm,4
