,algorithm,nbRules
0,mocsoarm,3
1,mopso,4
2,nsgaii,5
3,hmofaarm,1
4,mosaarm,5
5,mowsaarm,4
6,mocatsoarm,5
7,motlboarm,8
8,mofpaarm,1
9,moaloarm,4
10,modaarm,3
11,mohsbotsarm,2
12,modearm,3
13,nshsdearm,3
14,mogeaarm,3
15,mogsaarm,2
16,mossoarm,2
17,mowoaarm,1
18,mososarm,2
19,mocssarm,4
