,score,algorithm
0,12.97,mowsaarm
1,10.93,mogeaarm
2,10.36,nshsdearm
3,10.16,mososarm
4,10.1,modaarm
5,9.55,nsgaii
6,9.16,mossoarm
7,8.97,mocsoarm
8,8.96,mocatsoarm
9,8.35,mogsaarm
10,7.53,mosaarm
11,7.39,mocssarm
12,7.29,modearm
13,4.92,mohsbotsarm
14,4.88,mowoaarm
15,4.86,mofpaarm
16,4.79,motlboarm
17,2.95,hmofaarm
18,2.8,moaloarm
19,2.72,mopso
