,algorithm,nbRules
0,mocsoarm,5
1,mopso,1
2,nsgaii,3
3,hmofaarm,1
4,mosaarm,1
5,mowsaarm,4
6,mocatsoarm,4
7,motlboarm,2
8,mofpaarm,1
9,moaloarm,2
10,modaarm,5
11,mohsbotsarm,2
12,modearm,1
13,nshsdearm,5
14,mogeaarm,2
15,mogsaarm,2
16,mossoarm,4
17,mowoaarm,2
18,mososarm,2
19,mocssarm,6
