,score,algorithm
0,13.5,modaarm
1,9.62,motlboarm
2,9.08,mocsoarm
3,7.82,mowsaarm
4,7.7,mogsaarm
5,7.63,mocssarm
6,7.51,mowoaarm
7,6.77,nshsdearm
8,5.57,mopso
9,5.5,mofpaarm
10,4.92,mosaarm
11,4.92,mohsbotsarm
12,4.92,mossoarm
13,4.86,mocatsoarm
14,4.8,modearm
15,4.79,nsgaii
16,4.79,moaloarm
17,2.88,hmofaarm
18,2.8,mogeaarm
19,2.8,mososarm
