,algorithm,support,confidence,cosine
0,mocsoarm,0.8079470198675497,1.0,0.8988587318747867
1,mopso,0.847682119205298,1.0,0.9206965402374976
2,nsgaii,0.013245033112582781,1.0,0.1150870675296872
3,nsgaii,0.046357615894039736,0.2,0.09628874897311704
4,hmofaarm,0.32450331125827814,1.0,0.5696519211398117
5,mosaarm,0.8079470198675497,1.0,0.8988587318747867
6,mowsaarm,0.013245033112582781,1.0,0.37796447300922725
7,mowsaarm,0.2582781456953642,0.2582781456953642,0.28734008641898917
8,mocatsoarm,0.847682119205298,1.0,0.9206965402374976
9,motlboarm,0.006622516556291391,1.0,0.20412414523193148
10,motlboarm,0.019867549668874173,0.019867549668874173,0.12206826881567392
11,motlboarm,0.019867549668874173,0.04,0.05222329678670935
12,mofpaarm,0.15894039735099338,1.0,0.39867329651105726
13,moaloarm,0.15894039735099338,1.0,0.39867329651105726
14,modaarm,0.847682119205298,1.0,0.9206965402374976
15,mohsbotsarm,0.013245033112582781,0.09999999999999999,0.15811388300841897
16,mohsbotsarm,0.026490066225165563,0.026490066225165563,0.1627576917542319
17,modearm,0.006622516556291391,1.0,0.08137884587711595
18,modearm,0.039735099337748346,0.039735099337748346,0.15440550379649362
19,nshsdearm,0.0728476821192053,0.7857142857142857,0.2598505751938437
20,nshsdearm,0.08609271523178808,0.10655737704918032,0.09578002880632973
21,mogeaarm,0.847682119205298,1.0,0.9206965402374976
22,mogsaarm,0.006622516556291391,1.0,0.08137884587711595
23,mogsaarm,0.033112582781456956,0.3846153846153847,0.4902903378454601
24,mogsaarm,0.046357615894039736,0.7,0.41105415366029247
25,mogsaarm,0.052980132450331126,0.47058823529411764,0.32796802467631514
26,mossoarm,0.4966887417218543,1.0,0.7047614786024093
27,mowoaarm,0.8079470198675497,1.0,0.8988587318747867
28,mososarm,0.4966887417218543,1.0,0.7047614786024093
29,mocssarm,0.033112582781456956,1.0,0.25819888974716115
30,mocssarm,0.046357615894039736,0.4117647058823529,0.4383570037596047
