,algorithm,support,confidence,cosine
0,mocsoarm,0.006622516556291391,0.05555555555555556,0.08333333333333333
1,mopso,0.026490066225165563,0.03125,0.14433756729740643
2,nsgaii,0.006622516556291391,0.006622516556291391,0.08137884587711595
3,hmofaarm,0.0,0.0,0.0
4,mosaarm,0.013245033112582781,0.39999999999999997,0.29814239699997197
5,mosaarm,0.026490066225165563,0.07692307692307693,0.04514086177661889
6,mowsaarm,0.2582781456953642,0.2582781456953642,0.28734008641898917
7,mocatsoarm,0.019867549668874173,0.019867549668874173,0.14095229572048187
8,motlboarm,0.006622516556291391,1.0,0.20412414523193148
9,motlboarm,0.019867549668874173,0.04,0.05222329678670935
10,mofpaarm,0.013245033112582781,1.0,0.1150870675296872
11,moaloarm,0.152317880794702,1.0,0.39027923438828
12,modaarm,0.8079470198675497,1.0,0.8988587318747867
13,mohsbotsarm,0.0,0.0,0.0
14,modearm,0.006622516556291391,0.006622516556291391,0.021749411414517784
15,nshsdearm,0.006622516556291391,0.07142857142857142,0.0545544725589981
16,mogeaarm,0.006622516556291391,0.006622516556291391,0.006622516556291391
17,mogsaarm,0.033112582781456956,0.3846153846153847,0.4902903378454601
18,mogsaarm,0.046357615894039736,0.7,0.41105415366029247
19,mossoarm,0.006622516556291391,0.034482758620689655,0.025751310131230234
20,mowoaarm,0.8079470198675497,1.0,0.8988587318747867
21,mososarm,0.013245033112582781,0.39999999999999997,0.223606797749979
22,mososarm,0.033112582781456956,0.3125,0.10172355734639495
23,mocssarm,0.006622516556291391,1.0,0.09053574604251853
