,algorithm,nbRules
0,mocsoarm,3
1,mopso,1
2,nsgaii,4
3,hmofaarm,1
4,mosaarm,4
5,mowsaarm,1
6,mocatsoarm,1
7,motlboarm,2
8,mofpaarm,1
9,moaloarm,2
10,modaarm,4
11,mohsbotsarm,2
12,modearm,3
13,nshsdearm,5
14,mogeaarm,7
15,mogsaarm,1
16,mossoarm,5
17,mowoaarm,2
18,mososarm,4
19,mocssarm,2
