,algorithm,nbRules
0,mocsoarm,4
1,mopso,5
2,nsgaii,2
3,hmofaarm,1
4,mosaarm,3
5,mowsaarm,3
6,mocatsoarm,4
7,motlboarm,3
8,mofpaarm,1
9,moaloarm,2
10,modaarm,2
11,mohsbotsarm,5
12,modearm,2
13,nshsdearm,3
14,mogeaarm,3
15,mogsaarm,6
16,mossoarm,3
17,mowoaarm,2
18,mososarm,3
19,mocssarm,1
