,algorithm,nbRules
0,mocsoarm,3
1,mopso,1
2,nsgaii,4
3,hmofaarm,1
4,mosaarm,4
5,mowsaarm,4
6,mocatsoarm,1
7,motlboarm,3
8,mofpaarm,1
9,moaloarm,2
10,modaarm,3
11,mohsbotsarm,2
12,modearm,3
13,nshsdearm,3
14,mogeaarm,2
15,mogsaarm,2
16,mossoarm,4
17,mowoaarm,2
18,mososarm,2
19,mocssarm,2
