,algorithm,nbRules
0,mocsoarm,6
1,mopso,6
2,nsgaii,3
3,hmofaarm,1
4,mosaarm,3
5,mowsaarm,4
6,mocatsoarm,7
7,motlboarm,4
8,mofpaarm,1
9,moaloarm,2
10,modaarm,3
11,mohsbotsarm,7
12,modearm,3
13,nshsdearm,3
14,mogeaarm,4
15,mogsaarm,6
16,mossoarm,3
17,mowoaarm,2
18,mososarm,3
19,mocssarm,1
