,algorithm,nbRules
0,mocsoarm,3
1,mopso,2
2,nsgaii,2
3,hmofaarm,3
4,mosaarm,4
5,mowsaarm,4
6,mocatsoarm,3
7,motlboarm,3
8,mofpaarm,4
9,moaloarm,2
10,modaarm,2
11,mohsbotsarm,3
12,modearm,3
13,nshsdearm,2
14,mogeaarm,3
15,mogsaarm,3
16,mossoarm,3
17,mowoaarm,2
18,mososarm,3
19,mocssarm,2
