,algorithm,nbRules
0,mocsoarm,3
1,mopso,2
2,nsgaii,5
3,hmofaarm,1
4,mosaarm,4
5,mowsaarm,2
6,mocatsoarm,5
7,motlboarm,3
8,mofpaarm,1
9,moaloarm,5
10,modaarm,6
11,mohsbotsarm,2
12,modearm,5
13,nshsdearm,5
14,mogeaarm,5
15,mogsaarm,2
16,mossoarm,3
17,mowoaarm,3
18,mososarm,5
19,mocssarm,5
