,i,algorithm,execution Time
1906,15,mocatsoarm,0.029920101165771484
1907,15,motlboarm,0.08574581146240234
1908,15,mofpaarm,0.048853397369384766
1909,15,moaloarm,4.142063617706299
1910,15,modaarm,0.5727643966674805
1911,15,mohsbotsarm,0.41202425956726074
1912,15,modearm,0.047872304916381836
1913,15,nshsdearm,0.42342448234558105
1914,15,mogeaarm,0.06160998344421387
1915,15,mogsaarm,0.6727044582366943
1916,15,mossoarm,0.4182877540588379
1917,15,mowoaarm,0.1186819076538086
1918,15,mososarm,0.10573101043701172
1919,15,mocssarm,12.746602058410645
1920,16,mocsoarm,0.4742591381072998
1921,16,mopso,0.12001276016235352
1922,16,nsgaii,0.3860456943511963
1923,16,hmofaarm,0.557854175567627
1924,16,mosaarm,1.1511855125427246
1925,16,mowsaarm,0.25693583488464355
1926,16,mocatsoarm,0.03470873832702637
1927,16,motlboarm,0.08480238914489746
1928,16,mofpaarm,0.04789853096008301
1929,16,moaloarm,4.255246162414551
1930,16,modaarm,0.45548534393310547
1931,16,mohsbotsarm,0.412182092666626
1932,16,modearm,0.047872066497802734
1933,16,nshsdearm,0.4156208038330078
1934,16,mogeaarm,0.06682252883911133
1935,16,mogsaarm,0.6807558536529541
1936,16,mossoarm,0.4759202003479004
1937,16,mowoaarm,0.12497377395629883
1938,16,mososarm,0.10491514205932617
1939,16,mocssarm,17.278720140457153
1940,17,mocsoarm,0.48273444175720215
1941,17,mopso,0.13328218460083008
1942,17,nsgaii,0.38271117210388184
1943,17,hmofaarm,0.56026291847229
1944,17,mosaarm,1.1727335453033447
1945,17,mowsaarm,0.2550842761993408
1946,17,mocatsoarm,0.02847433090209961
1947,17,motlboarm,0.0859375
1948,17,mofpaarm,0.05791163444519043
1949,17,moaloarm,4.351945400238037
1950,17,modaarm,0.46715426445007324
1951,17,mohsbotsarm,0.41271066665649414
1952,17,modearm,0.04848289489746094
1953,17,nshsdearm,0.41243743896484375
1954,17,mogeaarm,0.0600123405456543
1955,17,mogsaarm,0.6830310821533203
1956,17,mossoarm,0.5162246227264404
1957,17,mowoaarm,0.13062477111816406
1958,17,mososarm,0.10449719429016113
1959,17,mocssarm,17.307384729385376
1960,18,mocsoarm,0.4789881706237793
1961,18,mopso,0.14099454879760742
1962,18,nsgaii,0.3760111331939697
1963,18,hmofaarm,0.5579636096954346
1964,18,mosaarm,1.161996603012085
1965,18,mowsaarm,0.25926899909973145
1966,18,mocatsoarm,0.03000020980834961
1967,18,motlboarm,0.08704161643981934
1968,18,mofpaarm,0.04901599884033203
1969,18,moaloarm,4.38397216796875
1970,18,modaarm,0.588768720626831
1971,18,mohsbotsarm,0.42255449295043945
1972,18,modearm,0.04884672164916992
1973,18,nshsdearm,0.4186427593231201
1974,18,mogeaarm,0.06582403182983398
1975,18,mogsaarm,0.6887781620025635
1976,18,mossoarm,0.5119926929473877
1977,18,mowoaarm,0.14667201042175293
1978,18,mososarm,0.10680270195007324
1979,18,mocssarm,17.291535139083862
1980,19,mocsoarm,0.4842970371246338
1981,19,mopso,0.15098047256469727
1982,19,nsgaii,0.3890194892883301
1983,19,hmofaarm,0.5560026168823242
1984,19,mosaarm,1.1630313396453857
1985,19,mowsaarm,0.2570221424102783
1986,19,mocatsoarm,0.03251028060913086
1987,19,motlboarm,0.09003138542175293
1988,19,mofpaarm,0.047478675842285156
1989,19,moaloarm,4.402998924255371
1990,19,modaarm,0.5920040607452393
1991,19,mohsbotsarm,0.41608142852783203
1992,19,modearm,0.04851341247558594
1993,19,nshsdearm,0.4240093231201172
1994,19,mogeaarm,0.06301689147949219
1995,19,mogsaarm,0.6820392608642578
1996,19,mossoarm,0.38397955894470215
1997,19,mowoaarm,0.15999388694763184
1998,19,mososarm,0.10602664947509766
1999,19,mocssarm,17.198442935943604
