,score,algorithm
0,12.27,mohsbotsarm
1,7.24,modaarm
2,6.96,mossoarm
3,6.66,mogeaarm
4,6.39,moaloarm
5,6.27,mocsoarm
6,6.25,hmofaarm
7,5.62,mososarm
8,5.52,mocatsoarm
9,5.38,nsgaii
10,4.94,nshsdearm
11,4.51,mowsaarm
12,4.3,modearm
13,4.08,mocssarm
14,3.99,motlboarm
15,3.2,mosaarm
16,2.95,mogsaarm
17,2.91,mofpaarm
18,2.39,mopso
19,2.22,mowoaarm
