,score,algorithm
0,11.01,mocsoarm
1,9.79,mocatsoarm
2,9.55,mogsaarm
3,8.81,mosaarm
4,7.37,mohsbotsarm
5,6.64,modaarm
6,5.81,mososarm
7,5.57,mowsaarm
8,5.37,mossoarm
9,4.78,mogeaarm
10,4.64,modearm
11,4.59,mopso
12,4.46,nsgaii
13,4.21,nshsdearm
14,3.76,motlboarm
15,3.53,moaloarm
16,2.95,hmofaarm
17,2.79,mowoaarm
18,2.79,mocssarm
19,2.77,mofpaarm
