,i,algorithm,execution Time
139,6,mocssarm,4.765931129455566
140,7,mocsoarm,1.2223126888275146
141,7,mopso,0.8018372058868408
142,7,nsgaii,1.150132656097412
143,7,hmofaarm,72.76376438140869
144,7,mosaarm,39.94409155845642
145,7,mowsaarm,8.687562942504883
146,7,mocatsoarm,0.9524905681610107
147,7,motlboarm,2.554384708404541
148,7,mofpaarm,1.6398887634277344
149,7,moaloarm,4.618906497955322
150,7,modaarm,1.2040290832519531
151,7,mohsbotsarm,47.02308630943298
152,7,modearm,1.597174882888794
153,7,nshsdearm,1.2679448127746582
154,7,mogeaarm,1.6242625713348389
155,7,mogsaarm,2.149691343307495
156,7,mossoarm,1.2417116165161133
157,7,mowoaarm,0.8166861534118652
158,7,mososarm,4.0221076011657715
159,7,mocssarm,3.314009666442871
160,8,mocsoarm,1.2307116985321045
161,8,mopso,0.794111967086792
162,8,nsgaii,1.1507551670074463
163,8,hmofaarm,1.2718989849090576
164,8,mosaarm,40.143916845321655
165,8,mowsaarm,8.723402261734009
166,8,mocatsoarm,0.9867157936096191
167,8,motlboarm,2.3721954822540283
168,8,mofpaarm,1.593949317932129
169,8,moaloarm,4.667075872421265
170,8,modaarm,1.2850055694580078
171,8,mohsbotsarm,47.03806018829346
172,8,modearm,1.6050128936767578
173,8,nshsdearm,1.2547731399536133
174,8,mogeaarm,1.6029086112976074
175,8,mogsaarm,2.1514852046966553
176,8,mossoarm,1.1914212703704834
177,8,mowoaarm,0.8335051536560059
178,8,mososarm,4.0130455493927
179,8,mocssarm,5.0604963302612305
180,9,mocsoarm,1.2222425937652588
181,9,mopso,0.7929983139038086
182,9,nsgaii,1.1536056995391846
183,9,hmofaarm,1.2718946933746338
184,9,mosaarm,40.11235308647156
185,9,mowsaarm,8.718360185623169
186,9,mocatsoarm,1.0279455184936523
187,9,motlboarm,2.532397747039795
188,9,mofpaarm,1.6191480159759521
189,9,moaloarm,4.734947204589844
190,9,modaarm,1.2903759479522705
191,9,mohsbotsarm,47.13075876235962
192,9,modearm,1.601374626159668
193,9,nshsdearm,1.2624757289886475
