,algorithm,nbRules
0,mocsoarm,3
1,mopso,2
2,nsgaii,4
3,hmofaarm,1
4,mosaarm,1
5,mowsaarm,2
6,mocatsoarm,4
7,motlboarm,7
8,mofpaarm,1
9,moaloarm,1
10,modaarm,5
11,mohsbotsarm,8
12,modearm,6
13,nshsdearm,4
14,mogeaarm,4
15,mogsaarm,3
16,mossoarm,5
17,mowoaarm,1
18,mososarm,4
19,mocssarm,4
