,algorithm,support,confidence,cosine
0,mocsoarm,0.09933774834437085,1.0,0.3151789148156502
1,mopso,0.019867549668874173,0.23076923076923078,0.16984155512168936
2,nsgaii,0.06622516556291391,0.625,0.2209708691207961
3,hmofaarm,0.4966887417218543,1.0,0.7047614786024093
4,mosaarm,0.052980132450331126,1.0,0.2301741350593744
5,mosaarm,0.16556291390728478,0.6756756756756758,0.3344649962569153
6,mowsaarm,0.006622516556291391,1.0,0.08137884587711595
7,mowsaarm,0.2847682119205298,0.7818181818181819,0.47184421760081297
8,mocatsoarm,0.013245033112582781,0.15384615384615385,0.32025630761017426
9,mocatsoarm,0.039735099337748346,0.039735099337748346,0.039735099337748346
10,motlboarm,0.006622516556291391,0.013333333333333334,0.03086066999241838
11,mofpaarm,0.006622516556291391,0.19999999999999998,0.11952286093343936
12,mofpaarm,0.059602649006622516,0.059602649006622516,0.059602649006622516
13,moaloarm,0.8079470198675497,1.0,0.8988587318747867
14,modaarm,0.8079470198675497,1.0,0.8988587318747867
15,mohsbotsarm,0.019867549668874173,1.0,0.15309310892394862
16,mohsbotsarm,0.026490066225165563,0.2857142857142857,0.47809144373375745
17,modearm,0.09271523178807947,1.0,0.30449175980324894
18,modearm,0.1390728476821192,0.1390728476821192,0.3643505929810726
19,nshsdearm,0.006622516556291391,1.0,0.08137884587711595
20,nshsdearm,0.013245033112582781,0.09999999999999999,0.10259783520851541
21,nshsdearm,0.026490066225165563,0.09090909090909091,0.16724840200141816
22,mogeaarm,0.8079470198675497,1.0,0.8988587318747867
23,mogsaarm,0.026490066225165563,0.36363636363636365,0.17229219690157924
24,mossoarm,0.006622516556291391,0.006622516556291391,0.08137884587711595
25,mossoarm,0.006622516556291391,0.028571428571428574,0.023904572186687872
26,mossoarm,0.013245033112582781,0.039999999999999994,0.023017413505937438
27,mowoaarm,0.847682119205298,1.0,0.9206965402374976
28,mososarm,0.019867549668874173,1.0,0.14095229572048187
29,mocssarm,0.006622516556291391,1.0,0.08137884587711595
