,algorithm,nbRules
0,mocsoarm,1
1,mopso,2
2,nsgaii,6
3,hmofaarm,2
4,mosaarm,3
5,mowsaarm,1
6,mocatsoarm,1
7,motlboarm,2
8,mofpaarm,1
9,moaloarm,2
10,modaarm,3
11,mohsbotsarm,2
12,modearm,2
13,nshsdearm,7
14,mogeaarm,1
15,mogsaarm,4
16,mossoarm,6
17,mowoaarm,3
18,mososarm,4
19,mocssarm,3
